accident_type,severity_class,year,x_etrs,y_etrs,lon,lat
MA,1,2010,25496951.021,6682786.296,24.944930,60.257706
MP,1,2010,25495751.999,6681637.165,24.923298,60.247382
MA,1,2010,25493365.936,6677491.011,24.880350,60.210137
MA,1,2010,25493539.898,6676769.781,24.883511,60.203666
MA,1,2010,25496558.546,6673250.739,24.938003,60.172118
MA,1,2010,25497439.281,6671925.473,24.953886,60.160230
MA,1,2010,25496463.595,6672916.631,24.936298,60.169118
MA,2,2010,25504227.868,6677382.886,25.076250,60.209198
MA,1,2010,25496961.812,6672227.231,24.945283,60.162935
MA,1,2010,25496538.822,6673042.996,24.937651,60.170253
MA,1,2010,25501845.105,6675667.503,25.033261,60.193820
MP,2,2010,25498143.074,6680138.551,24.966485,60.233949
MA,1,2010,25496843.129,6677861.578,24.943058,60.213504
MA,1,2010,25497353.807,6674978.024,24.952307,60.187627
MA,1,2010,25497861.517,6675296.620,24.961454,60.190489
MA,1,2010,25499819.739,6681013.960,24.996746,60.241810
PP,1,2010,25492879.502,6677098.008,24.871591,60.206601
MA,1,2010,25496648.641,6672489.935,24.939638,60.165290
MP,1,2010,25493432.589,6677107.765,24.881565,60.206698
MP,1,2010,25506618.584,6676920.949,25.119352,60.205020
MA,2,2010,25504210.770,6679366.796,25.075983,60.227005
MA,1,2010,25497216.104,6673875.082,24.949840,60.177727
JK,1,2010,25497092.108,6676150.921,24.947573,60.198152
MA,1,2010,25497303.860,6672365.682,24.951441,60.164180
MA,1,2010,25503095.109,6679923.402,25.055859,60.232010
PP,2,2010,25506694.932,6677835.926,25.120759,60.213231
MP,2,2010,25500342.284,6685034.646,25.006186,60.277897
MA,1,2010,25497592.321,6679391.343,24.956553,60.227240
MA,1,2010,25493337.583,6682684.739,24.879668,60.256752
MP,1,2010,25501579.080,6685400.388,25.028541,60.281177
MP,2,2010,25497615.540,6675752.492,24.957015,60.194580
MA,1,2010,25496841.545,6673191.265,24.943102,60.171586
MA,1,2010,25495962.000,6672065.853,24.927280,60.161478
MA,1,2010,25497005.683,6672364.655,24.946071,60.164168
MA,1,2010,25495348.370,6675210.464,24.916157,60.189695
MP,2,2010,25506676.846,6676748.588,25.120397,60.203472
MA,1,2010,25496933.186,6672544.587,24.944763,60.165783
MA,1,2010,25497405.281,6674864.503,24.953236,60.186608
MA,1,2010,25496271.594,6671756.009,24.932861,60.158700
MP,1,2010,25508757.727,6677198.930,25.157939,60.207475
MA,1,2010,25497798.166,6671375.951,24.960355,60.155299
MA,1,2010,25493249.176,6676985.125,24.878261,60.205594
MA,1,2010,25497307.618,6672439.848,24.951508,60.164845
MA,1,2010,25497549.393,6673476.894,24.955850,60.174155
MA,2,2010,25500854.338,6674976.012,25.015398,60.187617
MP,1,2010,25496502.341,6672661.626,24.937000,60.166830
MA,1,2010,25496048.747,6673001.131,24.928824,60.169873
MP,1,2010,25500491.890,6679209.041,25.008876,60.225610
MA,1,2010,25495908.865,6672498.547,24.926314,60.165361
MA,1,2010,25497555.491,6675191.280,24.955939,60.189542
MA,1,2010,25496058.903,6673954.102,24.928988,60.178426
MA,1,2010,25496959.094,6673076.743,24.945221,60.170559
MA,1,2010,25497234.319,6671456.941,24.950201,60.156023
MA,1,2010,25496653.852,6672483.088,24.939732,60.165229
MA,1,2010,25509609.412,6678781.883,25.173373,60.221663
MA,1,2010,25495996.375,6674333.474,24.927854,60.181831
MA,1,2010,25496561.535,6672128.045,24.938076,60.162041
MA,1,2010,25496943.671,6672760.054,24.944948,60.167717
MA,1,2010,25504831.626,6677702.400,25.087147,60.212059
JK,2,2010,25495948.299,6675854.078,24.926958,60.195478
MP,1,2010,25500815.511,6682398.111,25.014728,60.254233
MA,1,2010,25500668.338,6679099.308,25.012059,60.224625
PP,2,2010,25493758.909,6676807.440,24.887459,60.204008
MA,1,2010,25496286.605,6673143.431,24.933106,60.171152
MA,1,2010,25494438.542,6681060.971,24.899597,60.242194
MA,1,2010,25507018.781,6676858.022,25.126566,60.204449
MA,2,2010,25493671.652,6681171.815,24.885749,60.243178
MA,1,2010,25495463.071,6675222.946,24.918224,60.189809
MP,3,2010,25506548.971,6680472.420,25.118211,60.236897
MA,1,2010,25497851.842,6673402.998,24.961300,60.173493
MA,2,2010,25497716.004,6675937.664,24.958824,60.196242
MA,1,2010,25495719.827,6673981.856,24.922878,60.178672
MA,1,2010,25495710.125,6673013.889,24.922724,60.169984
MP,2,2010,25493637.206,6681185.781,24.885127,60.243303
MA,1,2010,25491761.519,6680835.715,24.851278,60.240127
MP,1,2010,25497274.128,6671398.105,24.950919,60.155495
MA,1,2010,25497890.199,6673491.221,24.961990,60.174285
MA,1,2010,25495556.132,6673307.431,24.919943,60.172617
MA,1,2010,25504504.775,6678944.396,25.081279,60.223210
MA,1,2010,25496192.744,6672806.355,24.931421,60.168126
MA,1,2010,25496937.403,6673231.194,24.944828,60.171946
PP,2,2010,25504349.781,6681416.483,25.078535,60.245400
MA,1,2010,25497640.711,6674096.092,24.957488,60.179713
MA,1,2010,25494389.894,6680454.076,24.898736,60.236747
MA,1,2010,25496962.713,6676392.172,24.945237,60.200317
MA,1,2010,25495987.229,6677112.134,24.927634,60.206770
MA,1,2010,25504145.218,6676940.064,25.074751,60.205225
PP,2,2010,25497437.665,6674258.059,24.953827,60.181166
MA,1,2010,25496168.232,6672558.440,24.930984,60.165901
MA,2,2010,25500861.354,6682173.340,25.015555,60.252215
MA,1,2010,25495324.827,6674600.327,24.915747,60.184219
MA,1,2010,25497880.807,6673536.969,24.961820,60.174696
PP,2,2010,25496423.445,6672193.911,24.935588,60.162631
MA,2,2010,25503065.403,6677271.602,25.055283,60.208210
MA,2,2010,25496510.336,6672364.661,24.937150,60.164165
MA,1,2010,25493591.371,6675896.737,24.884467,60.195831
PP,1,2010,25504204.752,6677022.926,25.075826,60.205968
MA,1,2010,25493575.860,6676210.484,24.884177,60.198647
MA,1,2010,25495006.330,6680585.842,24.909860,60.237937
MA,1,2010,25493596.280,6676065.002,24.884550,60.197341
MA,1,2010,25497440.573,6674261.149,24.953880,60.181193
MA,1,2010,25493040.401,6681231.732,24.874351,60.243705
MA,1,2010,25497837.057,6673329.499,24.961034,60.172834
MA,1,2010,25496770.132,6672773.811,24.941822,60.167839
MP,2,2010,25497228.230,6675291.441,24.950039,60.190439
MA,1,2010,25495619.594,6672467.768,24.921105,60.165081
MA,1,2010,25501640.425,6685687.452,25.029653,60.283753
MA,1,2010,25497987.097,6676568.316,24.963705,60.201904
MA,1,2010,25496420.297,6672496.026,24.935526,60.165343
MP,2,2010,25506354.181,6677060.044,25.114588,60.206273
PP,1,2010,25498130.307,6675111.629,24.966301,60.188830
MA,1,2010,25496841.635,6673122.219,24.943105,60.170967
MA,1,2010,25496136.687,6671948.059,24.930428,60.160422
MA,1,2010,25496863.748,6672755.632,24.943509,60.167677
MA,1,2010,25504397.107,6677445.055,25.079304,60.209754
MA,1,2010,25501144.101,6680867.977,25.020654,60.240498
JK,2,2010,25496712.445,6672530.895,24.940787,60.165658
MP,2,2010,25510582.921,6682486.099,25.191130,60.254886
MA,1,2010,25502964.514,6681227.381,25.053522,60.243715
MA,1,2010,25491652.977,6680025.871,24.849352,60.232856
MA,1,2010,25496070.719,6673894.419,24.929202,60.177891
MA,1,2010,25498221.712,6677345.968,24.967929,60.208885
MA,1,2010,25493534.774,6677929.427,24.883381,60.214074
MA,1,2010,25498652.741,6675307.585,24.975716,60.190591
MA,1,2010,25494397.735,6676695.708,24.898981,60.203014
PP,2,2010,25493528.870,6676010.923,24.883336,60.196855
MA,1,2010,25496939.342,6673233.254,24.944863,60.171964
MA,1,2010,25495317.498,6675238.549,24.915600,60.189947
MA,1,2010,25497225.466,6673962.427,24.950008,60.178511
MA,1,2010,25498241.006,6678360.266,24.968268,60.217989
PP,1,2010,25493417.075,6677652.671,24.881267,60.211588
MA,1,2010,25495311.377,6674713.999,24.915502,60.185239
MA,1,2010,25511730.813,6683903.927,25.211944,60.267580
MA,1,2010,25495616.323,6672509.698,24.921045,60.165458
MA,1,2010,25497545.604,6673271.635,24.955784,60.172313
MA,1,2010,25495807.111,6673908.448,24.924452,60.178014
MA,1,2010,25503251.024,6679071.514,25.058660,60.224363
MP,1,2010,25505107.286,6679899.335,25.092174,60.231774
MA,1,2010,25496409.609,6673212.203,24.935320,60.171771
MA,1,2010,25494772.064,6673324.706,24.905818,60.172763
MA,1,2010,25497813.935,6672672.338,24.960625,60.166935
MA,1,2010,25496489.712,6673111.558,24.936765,60.170868
MA,1,2010,25495623.943,6674768.501,24.921134,60.185732
MA,1,2010,25500610.642,6682554.014,25.011029,60.255632
MP,1,2010,25497131.339,6674592.018,24.948303,60.184161
MP,2,2010,25493424.708,6678127.230,24.881390,60.215848
MA,1,2010,25497600.782,6677989.615,24.956723,60.214659
MA,1,2010,25496805.547,6672595.759,24.942463,60.166241
MA,1,2010,25497040.937,6677344.207,24.946633,60.208862
MA,1,2010,25496982.678,6677087.263,24.945587,60.206556
MA,1,2010,25498042.611,6672490.133,24.964745,60.165301
MA,1,2010,25502553.089,6680670.519,25.046087,60.238720
MA,1,2010,25496460.263,6672894.515,24.936239,60.168920
MA,1,2010,25497608.780,6671219.109,24.956946,60.153891
MA,1,2010,25496732.505,6672826.709,24.941144,60.168314
MP,2,2010,25495860.143,6672025.743,24.925446,60.161117
PP,1,2010,25502615.313,6676174.186,25.047152,60.198363
JK,1,2010,25495286.407,6670913.603,24.915140,60.151128
MA,1,2010,25497619.721,6675746.614,24.957091,60.194527
MA,1,2010,25492096.204,6680424.571,24.857336,60.236444
MA,1,2010,25497085.578,6672766.355,24.947504,60.167774
JK,2,2010,25496870.973,6674829.300,24.943607,60.186289
MA,1,2010,25493846.274,6681551.368,24.888890,60.246587
MA,1,2010,25496005.907,6672895.761,24.928054,60.168927
PP,2,2010,25497785.895,6674621.857,24.960098,60.184433
PP,2,2010,25497480.899,6674317.409,24.954606,60.181698
MA,2,2010,25495352.882,6674731.268,24.916249,60.185394
MA,2,2010,25496923.735,6672757.449,24.944589,60.167693
PP,2,2010,25493763.292,6670651.320,24.887727,60.148754
MA,1,2010,25501627.155,6685696.055,25.029413,60.283830
PP,2,2010,25493045.589,6680697.520,24.874463,60.238911
JK,2,2010,25503558.432,6682795.500,25.064272,60.257785
MA,1,2010,25496352.040,6672569.011,24.934295,60.165997
MA,1,2010,25496381.435,6673481.538,24.934808,60.174188
PP,2,2010,25498029.996,6675218.667,24.964492,60.189791
MA,2,2010,25493198.900,6679535.363,24.877269,60.228483
MA,1,2010,25499816.890,6681041.894,24.996694,60.242061
MA,1,2010,25497556.521,6675058.218,24.955959,60.188348
PP,1,2010,25499381.255,6683000.082,24.988824,60.259636
MA,1,2010,25495625.661,6673324.548,24.921196,60.172771
MA,1,2010,25495214.066,6675118.334,24.913738,60.188867
PP,2,2010,25492367.437,6681050.219,24.862208,60.242064
MP,2,2010,25496455.972,6681258.227,24.936015,60.243987
MA,1,2010,25495583.134,6671292.847,24.920474,60.154536
MA,1,2010,25497397.884,6673952.640,24.953114,60.178424
MA,1,2010,25504172.383,6679378.642,25.075291,60.227111
MA,1,2010,25504264.679,6677059.768,25.076907,60.206298
MA,1,2010,25496626.712,6673114.707,24.939233,60.170898
MA,1,2010,25492234.537,6680317.689,24.859837,60.235487
MA,1,2010,25493081.495,6672016.624,24.875407,60.160997
MA,2,2010,25504492.325,6678826.935,25.081052,60.222156
MA,1,2010,25495637.374,6672012.990,24.921435,60.161000
MA,1,2010,25496680.196,6671316.070,24.940226,60.154754
MA,1,2010,25493518.930,6671186.293,24.883311,60.153552
MA,1,2010,25497586.968,6677752.030,24.956476,60.212526
MP,1,2010,25496378.616,6673145.218,24.934763,60.171169
MP,2,2010,25497849.338,6675500.395,24.961232,60.192318
MA,1,2010,25496490.044,6672935.445,24.936774,60.169287
MA,1,2010,25503081.491,6677170.016,25.055572,60.207298
PP,2,2010,25497346.610,6672441.029,24.952210,60.164856
MA,1,2010,25498450.806,6683521.257,24.972013,60.264311
MA,1,2010,25496901.615,6672364.505,24.944197,60.164166
JK,2,2010,25496316.661,6673406.525,24.933643,60.173514
MA,1,2010,25495922.680,6672504.969,24.926563,60.165418
PP,2,2010,25498376.074,6677106.474,24.970714,60.206736
MP,1,2010,25494671.156,6677447.510,24.903892,60.209765
MA,1,2010,25504183.089,6677308.476,25.075441,60.208531
MA,1,2010,25511284.018,6683655.205,25.203858,60.265360
JK,2,2010,25496391.462,6673249.679,24.934993,60.172107
MA,1,2010,25497427.405,6671954.134,24.953672,60.160487
MA,1,2010,25500942.652,6674769.539,25.016989,60.185763
MA,1,2010,25497253.462,6674128.391,24.950510,60.180001
PP,1,2010,25501167.487,6683100.275,25.021089,60.260534
JK,2,2010,25492102.122,6672832.537,24.857738,60.168303
JK,2,2010,25506020.768,6680598.512,25.108681,60.238037
MA,1,2010,25496666.416,6671671.902,24.939972,60.157948
MA,1,2010,25498548.229,6672448.409,24.973852,60.164929
MA,1,2010,25497082.640,6672764.264,24.947451,60.167756
MP,1,2010,25501778.058,6675436.308,25.032050,60.191745
MA,1,2010,25494359.297,6680242.003,24.898190,60.234843
MA,1,2010,25501052.281,6682345.247,25.019004,60.253758
PP,2,2010,25497413.689,6672770.290,24.953414,60.167812
MA,1,2010,25497086.132,6673838.121,24.947499,60.177394
MA,1,2010,25496779.078,6673799.798,24.941967,60.177048
MP,2,2010,25493003.278,6679452.380,24.873742,60.227735
MA,1,2010,25500643.794,6679545.882,25.011618,60.228633
MA,1,2010,25503660.479,6680023.599,25.066065,60.232905
MA,1,2010,25497421.325,6672848.576,24.953551,60.168515
MA,1,2010,25496780.385,6671246.054,24.942031,60.154127
MA,1,2010,25494412.337,6676907.297,24.899239,60.204913
MA,2,2010,25501213.477,6675475.241,25.021874,60.192096
MA,1,2010,25500561.203,6679794.556,25.010128,60.230865
MP,2,2010,25502916.556,6683040.228,25.052682,60.259986
PP,1,2010,25501231.687,6681048.759,25.022236,60.242121
MA,2,2010,25502820.931,6674210.007,25.050832,60.180733
MA,1,2010,25495804.145,6674699.909,24.924383,60.185118
MA,1,2010,25496438.790,6678457.749,24.935754,60.218852
MP,1,2010,25500617.446,6683286.741,25.011154,60.262209
PP,1,2010,25493470.574,6681400.881,24.882112,60.245231
MA,1,2010,25502168.167,6680625.826,25.039138,60.238321
MA,1,2010,25496206.724,6677629.142,24.931583,60.211413
MA,1,2010,25493634.149,6675872.015,24.885238,60.195610
MA,1,2010,25497690.782,6672938.797,24.958403,60.169326
PP,1,2010,25496043.490,6676081.119,24.928669,60.197517
MA,1,2010,25493996.066,6677435.056,24.891717,60.209644
MA,1,2010,25498149.789,6676912.485,24.966635,60.204994
MA,1,2010,25496085.667,6680599.549,24.929342,60.238072
MA,1,2010,25496884.923,6672519.108,24.943894,60.165554
PP,1,2010,25505977.960,6680525.161,25.107906,60.237379
MA,1,2010,25495730.495,6674620.624,24.923057,60.184405
MP,1,2010,25494401.401,6676739.850,24.899046,60.203410
MA,1,2010,25498249.020,6672382.305,24.968464,60.164334
PP,1,2010,25497574.300,6674042.044,24.956292,60.179228
MA,1,2010,25504005.487,6683200.337,25.072355,60.261414
PP,2,2010,25496292.134,6671639.550,24.933233,60.157654
MA,1,2010,25504996.806,6678030.639,25.090134,60.215003
MA,1,2010,25497258.158,6674204.586,24.950593,60.180684
MA,1,2010,25504756.519,6677968.317,25.085798,60.214447
MA,2,2010,25504237.464,6683635.679,25.076554,60.265319
MA,1,2010,25497138.432,6676108.294,24.948409,60.197770
MA,1,2010,25511180.855,6683625.057,25.201992,60.265092
MA,1,2010,25497815.011,6671381.465,24.960658,60.155349
MA,1,2010,25496498.953,6673103.832,24.936932,60.170799
MA,1,2010,25496958.610,6673191.809,24.945211,60.171592
MA,1,2010,25495374.877,6674698.911,24.916646,60.185104
PP,2,2010,25497223.586,6673661.159,24.949978,60.175807
MP,2,2010,25503694.589,6672425.177,25.066542,60.164706
MA,1,2010,25503839.405,6680855.618,25.069310,60.240371
PP,2,2010,25508058.342,6676600.314,25.145302,60.202117
MA,1,2010,25495320.219,6670920.631,24.915748,60.151192
MA,1,2010,25498679.855,6674941.148,24.976207,60.187302
MA,2,2010,25494778.861,6675643.520,24.905881,60.193575
MA,1,2010,25493494.659,6670864.336,24.882884,60.150662
MA,1,2010,25495253.795,6672287.570,24.914521,60.163460
MP,2,2010,25499105.214,6683424.018,24.983836,60.263440
JK,2,2010,25493108.904,6671309.967,24.875924,60.154655
PP,1,2010,25502466.673,6678007.997,25.044494,60.214823
PP,2,2010,25495983.594,6676208.394,24.927587,60.198659
MA,1,2010,25498238.493,6678146.039,24.968224,60.216066
MA,1,2010,25502658.459,6680891.869,25.047992,60.240706
MA,1,2010,25495023.473,6675496.825,24.910294,60.192262
JK,2,2010,25502347.175,6683666.424,25.042404,60.265610
MA,1,2010,25499549.150,6681687.239,24.991859,60.247853
MA,2,2010,25493428.863,6676735.395,24.881510,60.203356
MA,1,2010,25493702.074,6675909.098,24.886462,60.195944
MA,1,2010,25501981.865,6675579.581,25.035726,60.193030
PP,2,2010,25496566.330,6672993.795,24.938147,60.169812
MA,1,2010,25496984.767,6671403.350,24.945709,60.155540
MA,2,2010,25503243.062,6678046.537,25.058500,60.215164
MA,1,2010,25497410.374,6671657.411,24.953369,60.157823
MA,1,2010,25495493.398,6675014.719,24.918775,60.187940
MA,1,2010,25495324.618,6675234.762,24.915728,60.189913
MA,1,2010,25496117.419,6671989.505,24.930080,60.160794
MA,1,2010,25496702.229,6671943.175,24.940612,60.160383
PP,1,2010,25491480.343,6680736.128,24.846206,60.239228
MA,1,2010,25496071.052,6673916.444,24.929208,60.178089
MA,1,2010,25491980.545,6681830.034,24.855192,60.249056
PP,1,2010,25499175.536,6683250.025,24.985107,60.261879
MA,1,2010,25496489.773,6673109.558,24.936766,60.170850
MA,1,2010,25504496.505,6678953.152,25.081130,60.223289
MA,1,2010,25494353.450,6680236.822,24.898084,60.234796
MA,2,2010,25503041.909,6679730.652,25.054896,60.230281
MA,1,2010,25494322.388,6675747.770,24.897649,60.194505
PP,1,2010,25504114.335,6679279.812,25.074241,60.226225
MA,1,2010,25495965.576,6672179.041,24.927342,60.162494
MA,1,2010,25496461.624,6672717.432,24.936266,60.167330
MA,1,2010,25492032.487,6680809.906,24.856170,60.239901
MA,1,2010,25495956.777,6674352.288,24.927140,60.181999
MA,1,2010,25495952.536,6674360.165,24.927064,60.182070
MA,1,2010,25495630.926,6672490.127,24.921308,60.165282
MA,2,2010,25492349.344,6678609.992,24.861973,60.220162
MA,1,2010,25504995.717,6677472.203,25.090101,60.209991
PP,2,2010,25496275.459,6673478.327,24.932899,60.174158
PP,2,2010,25500944.969,6682419.048,25.017066,60.254420
PP,1,2010,25496981.918,6683087.443,24.945483,60.260409
MA,1,2010,25503996.320,6684162.752,25.072208,60.270052
MP,1,2010,25497034.065,6671857.160,24.946590,60.159614
MA,1,2010,25495296.927,6675256.939,24.915229,60.190112
MA,2,2010,25502185.945,6676440.375,25.039414,60.200755
MP,2,2010,25509706.429,6677528.901,25.175063,60.210415
MA,1,2010,25492811.698,6677486.222,24.870354,60.210084
MA,1,2010,25495298.866,6675258.999,24.915264,60.190130
MA,1,2010,25497196.145,6677439.975,24.949431,60.209723
MA,1,2010,25502381.754,6675724.793,25.042936,60.194331
PP,2,2010,25495836.068,6673117.774,24.924990,60.170918
MA,1,2010,25497414.911,6674084.248,24.953420,60.179605
MA,1,2010,25491468.672,6681253.129,24.845974,60.243868
MA,1,2010,25496332.853,6671649.789,24.933966,60.157747
MA,1,2010,25496387.039,6673263.555,24.934913,60.172231
PP,2,2010,25502426.836,6676548.747,25.043758,60.201726
MA,1,2010,25499191.017,6678183.914,24.985407,60.216409
MA,1,2010,25495724.305,6679381.753,24.922845,60.227138
MA,1,2010,25495259.220,6672405.816,24.914615,60.164521
MA,1,2010,25495749.119,6673246.231,24.923421,60.172070
MA,1,2010,25495332.488,6670911.996,24.915969,60.151115
MA,1,2010,25507586.401,6676653.062,25.136794,60.202599
MA,1,2010,25497374.997,6682367.848,24.952593,60.253953
MA,1,2010,25502981.299,6677140.961,25.053765,60.207038
MA,1,2010,25497582.109,6673024.567,24.956445,60.170095
