rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
1348,11,11.0,11,0,0,10,0,0,1,60.185338,24.962975
1349,11,11.0,11,0,0,11,0,0,0,60.163540,24.951010
1350,11,11.0,11,0,0,11,0,0,0,60.156864,24.946818
1351,10,11.0,9,1,0,9,0,0,1,60.207927,25.065018
1352,10,11.0,9,1,0,8,1,0,1,60.186972,24.910573
1353,10,11.0,9,1,0,8,1,1,0,60.160498,24.958550
1354,10,11.0,9,1,0,8,0,1,1,60.214892,25.089130
1355,10,11.0,9,1,0,10,0,0,0,60.206629,25.136848
1356,10,11.0,9,1,0,9,0,1,0,60.195612,24.882751
1357,10,11.0,9,1,0,8,1,1,0,60.177387,24.913712
1358,10,11.0,9,1,0,9,0,1,0,60.196659,24.945059
1359,10,11.0,9,1,0,8,0,1,1,60.215311,24.957154
1360,10,11.0,9,1,0,6,1,1,2,60.204856,25.050646
1361,10,11.0,9,1,0,8,2,0,0,60.176386,24.914744
1362,10,11.0,9,1,0,8,1,0,1,60.194802,24.892911
1363,10,11.0,9,1,0,7,0,1,2,60.183621,24.944858
1364,10,11.0,9,1,0,7,0,1,2,60.215477,25.105010
1365,10,11.0,9,1,0,9,0,0,1,60.256905,25.081199
1366,9,11.0,7,2,0,8,1,0,0,60.168697,24.965179
1367,9,11.0,7,2,0,5,1,1,2,60.252442,25.011709
1368,9,11.0,7,2,0,9,0,0,0,60.257117,24.879508
1369,9,11.0,7,2,0,6,1,1,1,60.205165,25.145529
1370,9,11.0,7,2,0,8,0,1,0,60.246706,24.976452
1371,9,11.0,7,2,0,4,3,1,1,60.231040,24.967138
1372,9,11.0,7,2,0,7,0,2,0,60.232672,24.887140
1373,9,11.0,7,2,0,8,0,0,1,60.252878,25.076971
1374,9,11.0,7,2,0,8,0,1,0,60.189157,25.026828
1375,9,11.0,7,2,0,7,0,2,0,60.197570,24.877318
1376,9,11.0,7,2,0,8,0,0,1,60.218809,25.105140
1377,9,11.0,7,2,0,9,0,0,0,60.221404,24.909105
1378,9,11.0,7,2,0,6,2,1,0,60.159246,24.892426
1379,9,11.0,7,2,0,8,0,0,1,60.192459,24.878720
1380,9,11.0,7,2,0,6,3,0,0,60.217349,24.964674
1381,9,11.0,7,2,0,8,1,0,0,60.224894,24.994763
1382,9,11.0,7,2,0,9,0,0,0,60.166995,24.901003
1383,9,11.0,7,2,0,7,0,1,1,60.185332,24.948892
1384,9,11.0,7,2,0,7,1,0,1,60.257077,25.013078
1385,8,11.0,5,3,0,8,0,0,0,60.239640,24.895583
1386,8,11.0,5,3,0,7,0,0,1,60.237318,25.045547
1387,8,11.0,5,3,0,6,1,0,1,60.185724,24.990748
1388,8,11.0,5,3,0,7,0,0,1,60.237179,24.855424
1389,8,11.0,5,3,0,6,2,0,0,60.184409,24.857160
1390,8,11.0,5,3,0,5,1,0,2,60.277689,25.005671
1391,8,11.0,5,3,0,7,1,0,0,60.227561,25.135326
1392,8,11.0,5,3,0,6,1,1,0,60.207794,25.108764
1393,8,11.0,5,3,0,5,0,1,2,60.241020,25.100919
1394,8,11.0,5,3,0,6,0,1,1,60.242613,25.100680
1395,8,11.0,5,3,0,8,0,0,0,60.259469,24.877462
1396,8,11.0,5,3,0,7,1,0,0,60.202819,24.866974
1397,8,11.0,5,3,0,4,1,3,0,60.207246,25.144833
1398,8,11.0,5,3,0,7,0,0,1,60.224992,24.944819
1399,8,11.0,5,3,0,7,0,0,1,60.220806,24.929060
1400,8,11.0,5,3,0,4,2,1,1,60.206865,25.078879
1401,8,11.0,5,3,0,6,1,1,0,60.219099,24.877016
1402,8,11.0,5,3,0,5,2,1,0,60.229052,24.966925
1403,8,11.0,5,3,0,6,1,1,0,60.210895,24.897027
1404,7,11.0,3,4,0,5,1,0,1,60.248505,25.004665
1405,7,11.0,3,4,0,3,3,0,1,60.256269,24.937433
1406,7,11.0,3,4,0,4,3,0,0,60.225149,24.877167
1407,7,11.0,3,4,0,2,2,2,1,60.235745,24.971560
1408,7,11.0,3,4,0,5,0,1,1,60.206543,24.930551
1409,7,11.0,3,4,0,4,2,0,1,60.248522,24.893495
1410,6,11.0,1,5,0,1,4,1,0,60.239251,24.857167
1411,6,11.0,1,5,0,3,1,2,0,60.239557,25.104756
1412,10,10.0,10,0,0,9,0,0,1,60.185054,24.956655
1413,10,10.0,10,0,0,9,1,0,0,60.215339,24.897468
1414,10,10.0,10,0,0,9,1,0,0,60.214790,25.082963
1415,10,10.0,10,0,0,10,0,0,0,60.173405,24.917700
1416,10,10.0,10,0,0,8,2,0,0,60.228926,24.927243
1417,10,10.0,10,0,0,9,0,0,1,60.251809,25.014935
1418,10,10.0,10,0,0,9,1,0,0,60.260985,25.029172
1419,9,10.0,8,1,0,8,1,0,0,60.188716,25.008736
1420,9,10.0,8,1,0,9,0,0,0,60.206786,24.934631
1421,9,10.0,8,1,0,7,2,0,0,60.264905,24.976840
1422,9,10.0,8,1,0,8,0,0,1,60.174925,24.942472
1423,9,10.0,8,1,0,9,0,0,0,60.217308,24.944645
1424,9,10.0,8,1,0,9,0,0,0,60.241299,25.011148
1425,9,10.0,8,1,0,9,0,0,0,60.256297,24.953459
1426,9,10.0,8,1,0,8,0,1,0,60.220198,24.872221
1427,9,10.0,8,1,0,9,0,0,0,60.220771,24.941563
1428,9,10.0,8,1,0,8,0,0,1,60.221102,24.905260
1429,9,10.0,8,1,0,9,0,0,0,60.215838,24.968576
1430,8,10.0,6,2,0,6,1,1,0,60.244671,24.898876
1431,8,10.0,6,2,0,6,1,1,0,60.192333,24.936692
1432,8,10.0,6,2,0,6,1,0,1,60.209046,25.092970
1433,8,10.0,6,2,0,7,0,1,0,60.195190,24.873314
1434,8,10.0,6,2,0,8,0,0,0,60.191524,25.021139
1435,8,10.0,6,2,0,8,0,0,0,60.229843,24.838985
1436,8,10.0,6,2,0,7,0,0,1,60.180418,24.916116
1437,8,10.0,6,2,0,7,0,0,1,60.165147,24.884971
1438,8,10.0,6,2,0,5,3,0,0,60.239579,24.944509
1439,8,10.0,6,2,0,8,0,0,0,60.243695,24.970881
1440,8,10.0,6,2,0,8,0,0,0,60.239140,24.947735
1441,8,10.0,6,2,0,8,0,0,0,60.225527,25.167295
1442,8,10.0,6,2,0,7,1,0,0,60.193504,24.893532
1443,8,10.0,6,2,0,5,0,2,1,60.213807,25.100776
1444,8,10.0,6,2,0,7,1,0,0,60.207865,25.100554
1445,8,10.0,6,2,0,7,0,1,0,60.203377,25.032806
1446,8,10.0,6,2,0,8,0,0,0,60.150757,24.886800
1447,8,10.0,6,2,0,5,0,0,3,60.174497,25.038486
1448,8,10.0,6,2,0,6,1,1,0,60.262483,25.027134
1449,8,10.0,6,2,0,7,0,1,0,60.198889,25.045361
1450,8,10.0,6,2,0,7,1,0,0,60.197089,24.874584
1451,8,10.0,6,2,0,7,0,0,1,60.148611,24.923465
1452,7,10.0,4,3,0,6,0,0,1,60.229163,25.124887
1453,7,10.0,4,3,0,4,1,1,1,60.203565,25.145038
1454,7,10.0,4,3,0,3,3,1,0,60.192529,25.040791
1455,7,10.0,4,3,0,7,0,0,0,60.217788,24.908356
1456,7,10.0,4,3,0,7,0,0,0,60.203251,24.857229
1457,7,10.0,4,3,0,1,4,1,1,60.197288,24.902492
1458,7,10.0,4,3,0,3,1,0,3,60.274751,25.044430
1459,7,10.0,4,3,0,4,2,1,0,60.242546,25.086731
1460,7,10.0,4,3,0,5,1,1,0,60.149157,24.887384
1461,7,10.0,4,3,0,6,0,0,1,60.244857,25.147187
1462,7,10.0,4,3,0,3,2,1,1,60.158580,24.872996
1463,7,10.0,4,3,0,3,1,2,1,60.268890,25.029511
1464,7,10.0,4,3,0,5,1,0,1,60.218369,25.048444
1465,7,10.0,4,3,0,5,0,2,0,60.218790,24.856548
1466,7,10.0,4,3,0,4,0,2,1,60.230251,24.965797
1467,6,10.0,2,4,0,4,1,0,1,60.215490,25.057554
1468,6,10.0,4,1,1,5,0,1,0,60.231710,24.890904
1469,6,10.0,2,4,0,1,4,1,0,60.202370,25.135171
1470,6,10.0,2,4,0,1,4,0,1,60.242846,24.849171
1471,6,10.0,2,4,0,6,0,0,0,60.224627,24.908244
1472,6,10.0,2,4,0,6,0,0,0,60.228823,24.870955
1473,5,10.0,2,2,1,5,0,0,0,60.259318,24.961221
1474,5,10.0,0,5,0,0,3,0,2,60.260255,25.209413
1475,5,10.0,2,2,1,4,0,0,1,60.286463,25.008921
1476,5,10.0,0,5,0,2,3,0,0,60.186174,24.906412
1477,4,10.0,0,3,1,1,2,0,1,60.223599,25.082265
1478,9,9.0,9,0,0,9,0,0,0,60.152981,24.882763
1479,9,9.0,9,0,0,9,0,0,0,60.171454,24.949075
1480,9,9.0,9,0,0,8,0,0,1,60.180798,24.912797
1481,9,9.0,9,0,0,9,0,0,0,60.213773,24.878762
1482,9,9.0,9,0,0,9,0,0,0,60.193438,24.902688
1483,9,9.0,9,0,0,8,0,1,0,60.151297,24.885754
1484,9,9.0,9,0,0,7,0,1,1,60.207262,24.974681
1485,9,9.0,9,0,0,9,0,0,0,60.212537,25.149457
1486,8,9.0,7,1,0,7,1,0,0,60.165254,24.847153
1487,8,9.0,7,1,0,8,0,0,0,60.240400,25.034826
1488,8,9.0,7,1,0,6,1,1,0,60.234974,24.853149
1489,8,9.0,7,1,0,7,1,0,0,60.218610,24.873048
1490,8,9.0,7,1,0,7,0,1,0,60.232317,25.050309
1491,8,9.0,7,1,0,8,0,0,0,60.230218,24.841471
1492,8,9.0,7,1,0,8,0,0,0,60.197502,25.040162
1493,8,9.0,7,1,0,8,0,0,0,60.232082,24.853526
1494,8,9.0,7,1,0,8,0,0,0,60.207340,25.059339
1495,8,9.0,7,1,0,7,0,0,1,60.166457,24.908893
1496,8,9.0,7,1,0,6,0,0,2,60.242199,24.843306
1497,8,9.0,7,1,0,7,0,0,1,60.194846,24.966697
1498,8,9.0,7,1,0,7,0,0,1,60.250934,24.885390
1499,8,9.0,7,1,0,7,0,0,1,60.166250,24.893186
1500,8,9.0,7,1,0,4,0,2,2,60.186687,25.035207
1501,8,9.0,7,1,0,8,0,0,0,60.214630,24.886785
1502,8,9.0,7,1,0,6,0,2,0,60.152735,24.918833
1503,8,9.0,7,1,0,8,0,0,0,60.187566,25.041661
1504,8,9.0,7,1,0,8,0,0,0,60.226921,24.874469
1505,8,9.0,7,1,0,6,1,0,1,60.254923,25.014929
1506,8,9.0,7,1,0,7,1,0,0,60.277542,25.025263
1507,8,9.0,7,1,0,5,2,0,1,60.205480,24.972977
1508,8,9.0,7,1,0,7,0,1,0,60.171269,24.916682
1509,8,9.0,7,1,0,7,1,0,0,60.247504,25.055318
1510,8,9.0,7,1,0,8,0,0,0,60.264380,24.967380
1511,8,9.0,7,1,0,6,1,0,1,60.182039,24.852881
1512,8,9.0,7,1,0,8,0,0,0,60.167508,25.047044
1513,8,9.0,7,1,0,5,1,2,0,60.229684,24.847018
1514,8,9.0,7,1,0,7,0,1,0,60.229631,24.897004
1515,8,9.0,7,1,0,5,0,1,2,60.235538,24.929356
1516,8,9.0,7,1,0,7,0,0,1,60.230498,25.056345
1517,8,9.0,7,1,0,8,0,0,0,60.220730,24.927025
1518,8,9.0,7,1,0,7,1,0,0,60.209632,24.976121
1519,8,9.0,7,1,0,7,0,1,0,60.166803,24.972814
1520,8,9.0,7,1,0,8,0,0,0,60.266987,25.032629
1521,8,9.0,7,1,0,7,1,0,0,60.156859,24.868861
1522,8,9.0,7,1,0,8,0,0,0,60.211557,24.892787
1523,8,9.0,7,1,0,7,1,0,0,60.248702,24.947734
1524,8,9.0,7,1,0,7,1,0,0,60.174991,24.917334
1525,7,9.0,5,2,0,6,1,0,0,60.214154,25.080949
1526,7,9.0,5,2,0,7,0,0,0,60.163249,24.872802
1527,7,9.0,5,2,0,7,0,0,0,60.263059,24.967106
1528,7,9.0,5,2,0,4,2,1,0,60.260679,25.002881
1529,7,9.0,5,2,0,5,0,0,2,60.234732,25.048447
1530,7,9.0,5,2,0,5,1,0,1,60.253168,24.954817
1531,7,9.0,5,2,0,6,0,1,0,60.279123,25.016798
1532,7,9.0,5,2,0,7,0,0,0,60.204912,24.895724
1533,7,9.0,5,2,0,5,1,0,1,60.265928,25.015266
1534,7,9.0,5,2,0,4,1,0,2,60.245233,24.881431
1535,7,9.0,5,2,0,6,1,0,0,60.204631,24.965249
1536,7,9.0,5,2,0,5,0,1,1,60.210664,24.949167
1537,7,9.0,5,2,0,5,2,0,0,60.242409,24.934831
1538,7,9.0,5,2,0,6,1,0,0,60.191186,25.045406
1539,7,9.0,5,2,0,7,0,0,0,60.218572,24.899239
1540,7,9.0,5,2,0,7,0,0,0,60.249090,25.032415
1541,7,9.0,5,2,0,7,0,0,0,60.262583,25.073225
1542,7,9.0,5,2,0,4,1,1,1,60.209198,24.979086
1543,7,9.0,5,2,0,4,1,1,1,60.221351,24.906647
1544,7,9.0,5,2,0,4,2,0,1,60.185646,24.979458
1545,7,9.0,5,2,0,5,0,2,0,60.219643,24.948949
1546,7,9.0,5,2,0,6,1,0,0,60.274862,25.001241
1547,7,9.0,5,2,0,6,1,0,0,60.214240,24.961360
1548,7,9.0,5,2,0,5,1,0,1,60.217063,24.980548
1549,7,9.0,5,2,0,6,0,0,1,60.231654,25.003171
1550,7,9.0,5,2,0,5,0,1,1,60.201445,25.143152
1551,7,9.0,5,2,0,6,0,0,1,60.244661,25.149388
1552,7,9.0,5,2,0,5,1,1,0,60.221522,25.057804
1553,7,9.0,5,2,0,7,0,0,0,60.208974,25.046935
1554,7,9.0,5,2,0,7,0,0,0,60.204756,24.864939
1555,7,9.0,5,2,0,5,0,1,1,60.225280,25.082813
1556,7,9.0,5,2,0,4,3,0,0,60.251335,24.919308
1557,7,9.0,5,2,0,7,0,0,0,60.208299,24.907001
1558,7,9.0,5,2,0,6,0,0,1,60.232505,24.864340
1559,7,9.0,5,2,0,6,0,0,1,60.241591,24.988813
1560,7,9.0,5,2,0,7,0,0,0,60.215093,24.871002
1561,7,9.0,5,2,0,6,0,0,1,60.285048,25.025181
1562,7,9.0,5,2,0,7,0,0,0,60.194929,24.871239
1563,7,9.0,5,2,0,6,0,0,1,60.262853,24.981331
1564,6,9.0,3,3,0,6,0,0,0,60.259792,25.209250
1565,6,9.0,3,3,0,4,2,0,0,60.241258,24.871319
1566,6,9.0,3,3,0,4,0,0,2,60.213319,25.131442
1567,6,9.0,3,3,0,4,2,0,0,60.186387,25.043484
1568,6,9.0,5,0,1,4,0,1,1,60.235158,25.016912
1569,6,9.0,3,3,0,6,0,0,0,60.222912,25.026610
1570,6,9.0,3,3,0,5,0,0,1,60.243511,25.054348
1571,6,9.0,3,3,0,3,1,2,0,60.240749,24.874765
1572,6,9.0,3,3,0,5,0,1,0,60.168717,24.857586
1573,6,9.0,3,3,0,4,1,0,1,60.230357,25.077576
1574,6,9.0,3,3,0,3,3,0,0,60.224052,24.860339
1575,6,9.0,3,3,0,3,2,1,0,60.241232,24.880720
1576,6,9.0,3,3,0,6,0,0,0,60.237486,25.092138
1577,6,9.0,3,3,0,5,1,0,0,60.158740,24.861035
1578,6,9.0,3,3,0,2,0,2,2,60.256229,24.948896
1579,6,9.0,3,3,0,4,1,1,0,60.176945,25.051088
1580,6,9.0,3,3,0,6,0,0,0,60.265386,25.076721
1581,6,9.0,3,3,0,3,0,3,0,60.256414,24.897188
1582,6,9.0,3,3,0,4,1,0,1,60.214734,24.945338
1583,6,9.0,3,3,0,3,1,0,2,60.236178,24.875435
1584,6,9.0,3,3,0,2,2,1,1,60.231326,25.082980
1585,6,9.0,3,3,0,4,2,0,0,60.186464,25.033199
1586,6,9.0,3,3,0,4,0,2,0,60.181121,24.941279
1587,6,9.0,3,3,0,3,1,2,0,60.274717,24.997708
1588,5,9.0,1,4,0,5,0,0,0,60.258419,24.878376
1589,5,9.0,1,4,0,3,1,0,1,60.222489,24.879442
1590,4,9.0,1,2,1,3,0,0,1,60.203702,24.855052
1591,8,8.0,8,0,0,8,0,0,0,60.241396,24.893411
1592,8,8.0,8,0,0,7,0,0,1,60.253142,25.070930
1593,8,8.0,8,0,0,8,0,0,0,60.193240,24.957143
1594,8,8.0,8,0,0,7,1,0,0,60.222999,25.113440
1595,8,8.0,8,0,0,8,0,0,0,60.230855,24.848558
1596,8,8.0,8,0,0,7,1,0,0,60.159163,24.879701
1597,8,8.0,8,0,0,8,0,0,0,60.201360,24.874905
1598,8,8.0,8,0,0,8,0,0,0,60.199081,24.943033
1599,8,8.0,8,0,0,7,0,1,0,60.197713,24.931008
1600,8,8.0,8,0,0,7,0,0,1,60.179028,24.921033
1601,8,8.0,8,0,0,8,0,0,0,60.214725,25.101112
1602,8,8.0,8,0,0,7,0,0,1,60.190770,25.036705
1603,8,8.0,8,0,0,8,0,0,0,60.282554,25.034823
1604,8,8.0,8,0,0,8,0,0,0,60.152928,24.886579
1605,8,8.0,8,0,0,8,0,0,0,60.156968,24.914823
1606,8,8.0,8,0,0,8,0,0,0,60.261051,25.051419
1607,8,8.0,8,0,0,8,0,0,0,60.229059,25.063016
1608,8,8.0,8,0,0,7,1,0,0,60.219719,24.868490
1609,8,8.0,8,0,0,8,0,0,0,60.148286,24.925482
1610,8,8.0,8,0,0,8,0,0,0,60.159591,24.880519
1611,8,8.0,8,0,0,8,0,0,0,60.160629,24.953388
1612,8,8.0,8,0,0,7,0,0,1,60.154703,24.939443
1613,8,8.0,8,0,0,6,0,0,2,60.232281,24.999170
1614,7,8.0,6,1,0,7,0,0,0,60.208852,24.913076
1615,7,8.0,6,1,0,7,0,0,0,60.162649,24.868596
1616,7,8.0,6,1,0,7,0,0,0,60.202706,25.041493
1617,7,8.0,6,1,0,6,0,1,0,60.244851,24.851193
1618,7,8.0,6,1,0,7,0,0,0,60.264546,25.086326
1619,7,8.0,6,1,0,7,0,0,0,60.260690,24.963018
1620,7,8.0,6,1,0,7,0,0,0,60.228325,24.906257
1621,7,8.0,6,1,0,5,2,0,0,60.194828,24.975315
1622,7,8.0,6,1,0,7,0,0,0,60.228555,24.849320
1623,7,8.0,6,1,0,6,1,0,0,60.225397,24.868952
1624,7,8.0,6,1,0,6,1,0,0,60.208808,25.038682
1625,7,8.0,6,1,0,7,0,0,0,60.259407,25.055675
1626,7,8.0,6,1,0,6,0,1,0,60.176079,24.960588
1627,7,8.0,6,1,0,7,0,0,0,60.281674,25.038868
1628,7,8.0,6,1,0,6,1,0,0,60.159256,24.909040
1629,7,8.0,6,1,0,6,0,0,1,60.224946,25.117519
1630,7,8.0,6,1,0,5,1,1,0,60.211035,25.135422
1631,7,8.0,6,1,0,6,0,0,1,60.194919,24.950942
1632,7,8.0,6,1,0,5,0,1,1,60.178315,25.049426
1633,7,8.0,6,1,0,7,0,0,0,60.153352,24.931136
1634,7,8.0,6,1,0,7,0,0,0,60.204332,24.969291
1635,7,8.0,6,1,0,5,0,1,1,60.238999,25.067365
1636,7,8.0,6,1,0,4,3,0,0,60.200778,24.964777
1637,7,8.0,6,1,0,5,2,0,0,60.176479,24.952516
1638,7,8.0,6,1,0,5,0,0,2,60.217646,24.902788
1639,7,8.0,6,1,0,7,0,0,0,60.203116,25.074998
1640,7,8.0,6,1,0,5,1,1,0,60.194642,24.939115
1641,7,8.0,6,1,0,7,0,0,0,60.206518,25.047064
1642,7,8.0,6,1,0,7,0,0,0,60.186324,24.997043
1643,7,8.0,6,1,0,6,1,0,0,60.161179,25.048520
1644,7,8.0,6,1,0,6,1,0,0,60.230630,25.005035
1645,7,8.0,6,1,0,5,1,0,1,60.157182,24.962650
1646,7,8.0,6,1,0,6,1,0,0,60.254500,24.918357
1647,7,8.0,6,1,0,5,0,1,1,60.206443,25.037312
1648,7,8.0,6,1,0,7,0,0,0,60.204569,24.867671
1649,7,8.0,6,1,0,7,0,0,0,60.231158,25.064829
1650,7,8.0,6,1,0,6,1,0,0,60.208869,24.875473
1651,7,8.0,6,1,0,6,0,1,0,60.177586,24.947038
1652,6,8.0,4,2,0,5,0,1,0,60.165768,24.889188
1653,6,8.0,4,2,0,6,0,0,0,60.234850,25.134636
1654,6,8.0,4,2,0,5,0,0,1,60.256962,24.959072
1655,6,8.0,4,2,0,4,0,1,1,60.158568,24.914932
1656,6,8.0,4,2,0,6,0,0,0,60.229706,25.053491
1657,6,8.0,4,2,0,6,0,0,0,60.250275,24.834222
1658,6,8.0,4,2,0,5,1,0,0,60.197721,24.932551
1659,6,8.0,4,2,0,5,1,0,0,60.154503,24.876275
1660,6,8.0,4,2,0,5,0,0,1,60.230617,24.843031
1661,6,8.0,4,2,0,3,3,0,0,60.260893,25.067165
1662,6,8.0,4,2,0,3,2,0,1,60.221733,25.133903
1663,6,8.0,4,2,0,6,0,0,0,60.269429,25.216598
1664,6,8.0,4,2,0,5,1,0,0,60.211301,25.137219
1665,6,8.0,4,2,0,5,0,0,1,60.190568,25.017452
1666,6,8.0,4,2,0,5,0,0,1,60.199639,25.059030
1667,6,8.0,4,2,0,6,0,0,0,60.220595,24.980846
1668,6,8.0,4,2,0,5,1,0,0,60.174488,24.938302
1669,6,8.0,4,2,0,3,3,0,0,60.217414,24.890908
1670,6,8.0,4,2,0,5,1,0,0,60.251080,25.022952
1671,6,8.0,4,2,0,4,0,0,2,60.220721,24.893240
1672,6,8.0,4,2,0,5,0,1,0,60.203770,25.117387
1673,6,8.0,4,2,0,5,1,0,0,60.155007,24.937421
1674,6,8.0,4,2,0,3,2,1,0,60.212888,25.095484
1675,6,8.0,4,2,0,4,2,0,0,60.240941,24.990883
1676,6,8.0,4,2,0,6,0,0,0,60.241269,25.007449
1677,6,8.0,4,2,0,3,1,2,0,60.207552,25.081116
1678,6,8.0,4,2,0,5,0,1,0,60.190492,24.975699
1679,6,8.0,4,2,0,4,1,1,0,60.203245,25.127271
1680,6,8.0,4,2,0,5,1,0,0,60.213723,25.090632
1681,6,8.0,4,2,0,4,0,0,2,60.264729,24.988367
1682,6,8.0,4,2,0,4,0,2,0,60.164130,25.071081
1683,6,8.0,4,2,0,6,0,0,0,60.186751,24.999436
1684,6,8.0,4,2,0,5,0,0,1,60.261543,25.004773
1685,6,8.0,4,2,0,4,1,1,0,60.171426,24.915715
1686,6,8.0,4,2,0,4,1,1,0,60.245472,25.078886
1687,6,8.0,4,2,0,3,2,0,1,60.188999,24.903039
1688,6,8.0,4,2,0,4,0,0,2,60.246223,25.049557
1689,6,8.0,4,2,0,4,1,1,0,60.245282,24.892633
1690,6,8.0,4,2,0,4,1,0,1,60.224521,25.054885
1691,6,8.0,4,2,0,5,1,0,0,60.196821,24.972713
1692,6,8.0,4,2,0,4,1,0,1,60.260357,24.955540
1693,6,8.0,4,2,0,5,0,1,0,60.229119,24.891336
1694,5,8.0,4,0,1,3,1,1,0,60.215581,24.899246
1695,5,8.0,2,3,0,3,1,0,1,60.174759,25.041112
1696,5,8.0,2,3,0,3,0,1,1,60.235764,25.126852
1697,5,8.0,2,3,0,3,1,0,1,60.232217,24.883466
1698,5,8.0,2,3,0,2,0,1,2,60.253489,24.939237
1699,5,8.0,2,3,0,4,0,1,0,60.223931,24.860966
1700,5,8.0,4,0,1,4,0,0,1,60.271113,25.074901
1701,5,8.0,2,3,0,4,1,0,0,60.260580,25.022979
1702,5,8.0,4,0,1,4,0,1,0,60.157353,24.957019
1703,5,8.0,2,3,0,2,2,0,1,60.239095,24.988727
1704,5,8.0,2,3,0,2,1,2,0,60.226922,25.063075
1705,5,8.0,4,0,1,5,0,0,0,60.241843,25.050216
1706,5,8.0,2,3,0,3,2,0,0,60.255125,25.063256
1707,5,8.0,2,3,0,3,1,0,1,60.238574,25.099376
1708,5,8.0,2,3,0,2,3,0,0,60.229758,24.915530
1709,5,8.0,4,0,1,4,1,0,0,60.238645,24.876884
1710,5,8.0,2,3,0,3,2,0,0,60.208290,25.157380
1711,5,8.0,2,3,0,2,3,0,0,60.239431,24.979303
1712,5,8.0,2,3,0,3,1,0,1,60.197250,24.971466
1713,5,8.0,2,3,0,5,0,0,0,60.278193,25.027227
1714,7,7.0,7,0,0,7,0,0,0,60.266280,25.208952
1715,7,7.0,7,0,0,7,0,0,0,60.229851,25.056917
1716,7,7.0,7,0,0,6,0,0,1,60.222420,25.111447
1717,7,7.0,7,0,0,7,0,0,0,60.202770,24.920878
1718,7,7.0,7,0,0,5,2,0,0,60.196842,24.957124
1719,7,7.0,7,0,0,7,0,0,0,60.198576,24.970905
1720,7,7.0,7,0,0,7,0,0,0,60.224141,25.173604
1721,7,7.0,7,0,0,7,0,0,0,60.210649,25.049533
1722,7,7.0,7,0,0,7,0,0,0,60.212563,25.096904
1723,7,7.0,7,0,0,7,0,0,0,60.248672,24.887356
1724,7,7.0,7,0,0,7,0,0,0,60.195148,25.040595
1725,7,7.0,7,0,0,5,1,0,1,60.202732,24.904693
1726,7,7.0,7,0,0,7,0,0,0,60.222402,24.853086
1727,7,7.0,7,0,0,6,1,0,0,60.262629,25.058776
1728,7,7.0,7,0,0,7,0,0,0,60.199088,24.905221
1729,7,7.0,7,0,0,7,0,0,0,60.165389,24.966642
1730,7,7.0,7,0,0,7,0,0,0,60.216512,24.875081
1731,7,7.0,7,0,0,6,0,0,1,60.198973,24.897091
1732,7,7.0,7,0,0,7,0,0,0,60.220197,24.948484
1733,7,7.0,7,0,0,5,1,0,1,60.186825,25.030744
1734,7,7.0,7,0,0,6,0,0,1,60.222367,24.902768
1735,7,7.0,7,0,0,7,0,0,0,60.192334,24.963111
1736,7,7.0,7,0,0,6,0,1,0,60.216372,24.894886
1737,7,7.0,7,0,0,7,0,0,0,60.205205,24.949090
1738,7,7.0,7,0,0,7,0,0,0,60.180854,24.943326
1739,7,7.0,7,0,0,7,0,0,0,60.249245,25.054394
1740,7,7.0,7,0,0,7,0,0,0,60.247048,24.986852
1741,7,7.0,7,0,0,7,0,0,0,60.172309,24.955326
1742,6,7.0,5,1,0,5,0,1,0,60.238322,24.885457
1743,6,7.0,5,1,0,4,0,0,2,60.242044,24.987323
1744,6,7.0,5,1,0,3,1,0,2,60.267270,24.991353
1745,6,7.0,5,1,0,5,0,1,0,60.220822,24.931123
1746,6,7.0,5,1,0,5,0,0,1,60.195469,24.888738
1747,6,7.0,5,1,0,4,0,0,2,60.211496,25.073458
1748,6,7.0,5,1,0,4,0,2,0,60.237398,25.087623
1749,6,7.0,5,1,0,5,0,0,1,60.229557,25.055221
1750,6,7.0,5,1,0,4,0,2,0,60.166891,24.975334
1751,6,7.0,5,1,0,6,0,0,0,60.272895,25.034596
1752,6,7.0,5,1,0,4,2,0,0,60.271384,25.045344
1753,6,7.0,5,1,0,5,1,0,0,60.162860,24.956459
1754,6,7.0,5,1,0,5,0,0,1,60.232990,24.848915
1755,6,7.0,5,1,0,5,0,1,0,60.172661,24.905267
1756,6,7.0,5,1,0,6,0,0,0,60.205119,25.155299
1757,6,7.0,5,1,0,5,0,1,0,60.204641,24.868647
1758,6,7.0,5,1,0,5,0,0,1,60.210828,25.053585
1759,6,7.0,5,1,0,6,0,0,0,60.246877,24.854868
1760,6,7.0,5,1,0,4,1,1,0,60.241069,25.086180
1761,6,7.0,5,1,0,6,0,0,0,60.200805,25.039209
1762,6,7.0,5,1,0,5,0,0,1,60.260888,24.983398
1763,6,7.0,5,1,0,3,1,1,1,60.201738,25.065286
1764,6,7.0,5,1,0,5,0,1,0,60.155014,24.875676
1765,6,7.0,5,1,0,5,1,0,0,60.214450,24.962691
1766,6,7.0,5,1,0,6,0,0,0,60.154733,24.932960
1767,6,7.0,5,1,0,6,0,0,0,60.161636,24.902622
1768,6,7.0,5,1,0,6,0,0,0,60.186976,25.015299
1769,6,7.0,5,1,0,6,0,0,0,60.269212,24.992559
